MemberID,PhoneNo,StreetNo,Street,City,State,Zip,ExpiryDate
6335,(123) 123-7734,3177,King Street,Baton Rouge,LA,70800,5/14/2008 23:18:06
6337,(123) 123-7735,3178,Maple Street,Annapolis,MD,21400,5/16/2008 23:18:06
6339,(123) 123-7736,3179,Oak Drive,Carson City,NV,89701,5/18/2008 23:18:06
6341,(123) 123-7737,3180,Queen Ann Drive,Salem,OR,97301,5/20/2008 23:18:06
6343,(123) 123-7738,3181,Stoney Way,Austin,TX,73301,5/22/2008 23:18:06
6345,(123) 123-7739,3182,University Lane,Richmond,VA,23173-1823,5/24/2008 23:18:06
6347,(123) 123-7740,3183,Willow Road,Charleston,WV,25300,5/26/2008 23:18:06
6349,(123) 123-7741,3184,Bowery Estates,Montgomery,AL,36100,5/28/2008 23:18:06
6351,(123) 123-7742,3185,Dogwood Drive,Sacramento,CA,94203,5/30/2008 23:18:06
6353,(123) 123-7743,3186,Fir Street,Washington,DC,20510-0001,06/01/2008 23:18:06
6355,(123) 123-7744,3187,The Highlands,Atlanta,GA,30026,06/03/2008 23:18:06
6357,(123) 123-7745,3188,James Road,Springfield,IL,62700,06/05/2008 23:18:06
6359,(123) 123-7746,3189,Larch Mont Road,Boston,MA,02138-7190,06/07/2008 23:18:06
6361,(123) 123-7747,3190,New Pike Road,Trenton,NJ,8600,06/09/2008 23:18:06
6363,(123) 123-7748,3191,Pine Place,Albany,NY,12200-2837,06/11/2008 23:18:06
6365,(123) 123-7749,3192,Race Track Road,Harrisburg,PA,17100,6/13/2008 23:18:06
6367,(123) 123-7750,3193,Tamarack Road,Salt Lake City,UT,84100,6/15/2008 23:18:06
6369,(123) 123-7751,3194,Valley Road,Olympia,WA,98507,6/17/2008 23:18:06
6371,(123) 123-7752,3195,Apple Lane,Juneau,AK,99801,6/19/2008 23:18:06
6373,(123) 123-7753,3196,Cannery Row,Phoenix,AZ,85011,6/21/2008 23:18:06
6375,(123) 123-7754,3197,Elm Street,Denver,CO,80201,6/23/2008 23:18:06
6377,(123) 123-7755,3198,Goshen Road,Tallahassee,FL,32301,6/25/2008 23:18:06
6379,(123) 123-7756,3199,Island Drive,Honolulu,HI,96800-3017,6/27/2008 23:18:06
6381,(123) 123-7757,3200,King Street,Baton Rouge,LA,70800,6/29/2008 23:18:06
6383,(123) 123-7758,3201,Maple Street,Annapolis,MD,21400,07/01/2008 23:18:06
6385,(123) 123-7759,3202,Oak Drive,Carson City,NV,89701,07/03/2008 23:18:06
6387,(123) 123-7760,3203,Queen Ann Drive,Salem,OR,97301,07/05/2008 23:18:06
6389,(123) 123-7761,3204,Stoney Way,Austin,TX,73301,07/07/2008 23:18:06
6391,(123) 123-7762,3205,University Lane,Richmond,VA,23173-1823,07/09/2008 23:18:06
6393,(123) 123-7763,3206,Willow Road,Charleston,WV,25300,07/11/2008 23:18:06
6395,(123) 123-7764,3207,Bowery Estates,Montgomery,AL,36100,7/13/2008 23:18:06
6397,(123) 123-7765,3208,Dogwood Drive,Sacramento,CA,94203,7/15/2008 23:18:06
6399,(123) 123-7766,3209,Fir Street,Washington,DC,20510-0001,7/17/2008 23:18:06
6401,(123) 123-7767,3210,The Highlands,Atlanta,GA,30026,7/19/2008 23:18:06
6403,(123) 123-7768,3211,James Road,Springfield,IL,62700,7/21/2008 23:18:06
6405,(123) 123-7769,3212,Larch Mont Road,Boston,MA,02138-7190,7/23/2008 23:18:06
6407,(123) 123-7770,3213,New Pike Road,Trenton,NJ,8600,7/25/2008 23:18:06
6409,(123) 123-7771,3214,Pine Place,Albany,NY,12200-2837,7/27/2008 23:18:06
6411,(123) 123-7772,3215,Race Track Road,Harrisburg,PA,17100,7/29/2008 23:18:06
6413,(123) 123-7773,3216,Tamarack Road,Salt Lake City,UT,84100,7/31/2008 23:18:06
6415,(123) 123-7774,3217,Valley Road,Olympia,WA,98507,08/02/2008 23:18:06
6417,(123) 123-7775,3218,Apple Lane,Juneau,AK,99801,08/04/2008 23:18:06
6419,(123) 123-7776,3219,Cannery Row,Phoenix,AZ,85011,08/06/2008 23:18:06
6421,(123) 123-7777,3220,Elm Street,Denver,CO,80201,08/08/2008 23:18:06
6423,(123) 123-7778,3221,Goshen Road,Tallahassee,FL,32301,08/10/2008 23:18:06
6425,(123) 123-7779,3222,Island Drive,Honolulu,HI,96800-3017,08/12/2008 23:18:06
6427,(123) 123-7780,3223,King Street,Baton Rouge,LA,70800,8/14/2008 23:18:06
6429,(123) 123-7781,3224,Maple Street,Annapolis,MD,21400,8/16/2008 23:18:06
6431,(123) 123-7782,3225,Oak Drive,Carson City,NV,89701,8/18/2008 23:18:06
6433,(123) 123-7783,3226,Queen Ann Drive,Salem,OR,97301,8/20/2008 23:18:06
6435,(123) 123-7784,3227,Stoney Way,Austin,TX,73301,8/22/2008 23:18:06
6437,(123) 123-7785,3228,University Lane,Richmond,VA,23173-1823,8/24/2008 23:18:06
6439,(123) 123-7786,3229,Willow Road,Charleston,WV,25300,8/26/2008 23:18:06
6441,(123) 123-7787,3230,Bowery Estates,Montgomery,AL,36100,8/28/2008 23:18:06
6443,(123) 123-7788,3231,Dogwood Drive,Sacramento,CA,94203,8/30/2008 23:18:06
6445,(123) 123-7789,3232,Fir Street,Washington,DC,20510-0001,09/01/2008 23:18:06
6447,(123) 123-7790,3233,The Highlands,Atlanta,GA,30026,09/03/2008 23:18:06
6449,(123) 123-7791,3234,James Road,Springfield,IL,62700,09/05/2008 23:18:06
6451,(123) 123-7792,3235,Larch Mont Road,Boston,MA,02138-7190,09/07/2008 23:18:06
6453,(123) 123-7793,3236,New Pike Road,Trenton,NJ,8600,09/09/2008 23:18:06
6455,(123) 123-7794,3237,Pine Place,Albany,NY,12200-2837,09/11/2008 23:18:06
6457,(123) 123-7795,3238,Race Track Road,Harrisburg,PA,17100,9/13/2008 23:18:06
6459,(123) 123-7796,3239,Tamarack Road,Salt Lake City,UT,84100,9/15/2008 23:18:06
6461,(123) 123-7797,3240,Valley Road,Olympia,WA,98507,9/17/2008 23:18:06
6463,(123) 123-7798,3241,Apple Lane,Juneau,AK,99801,9/19/2008 23:18:06
6465,(123) 123-7799,3242,Cannery Row,Phoenix,AZ,85011,9/21/2008 23:18:06
6467,(123) 123-7800,3243,Elm Street,Denver,CO,80201,9/23/2008 23:18:06
6469,(123) 123-7801,3244,Goshen Road,Tallahassee,FL,32301,9/25/2008 23:18:06
6471,(123) 123-7802,3245,Island Drive,Honolulu,HI,96800-3017,9/27/2008 23:18:06
6473,(123) 123-7803,3246,King Street,Baton Rouge,LA,70800,9/29/2008 23:18:06
6475,(123) 123-7804,3247,Maple Street,Annapolis,MD,21400,10/01/2008 23:18:06
6477,(123) 123-7805,3248,Oak Drive,Carson City,NV,89701,10/03/2008 23:18:06
6479,(123) 123-7806,3249,Queen Ann Drive,Salem,OR,97301,10/05/2008 23:18:06
6481,(123) 123-7807,3250,Stoney Way,Austin,TX,73301,10/07/2008 23:18:06
6483,(123) 123-7808,3251,University Lane,Richmond,VA,23173-1823,10/09/2008 23:18:06
6485,(123) 123-7809,3252,Willow Road,Charleston,WV,25300,10/11/2008 23:18:06
6487,(123) 123-7810,3253,Bowery Estates,Montgomery,AL,36100,10/13/2008 23:18:06
6489,(123) 123-7811,3254,Dogwood Drive,Sacramento,CA,94203,10/15/2008 23:18:06
6491,(123) 123-7812,3255,Fir Street,Washington,DC,20510-0001,10/17/2008 23:18:06
6493,(123) 123-7813,3256,The Highlands,Atlanta,GA,30026,10/19/2008 23:18:06
6495,(123) 123-7814,3257,James Road,Springfield,IL,62700,10/21/2008 23:18:06
6497,(123) 123-7815,3258,Larch Mont Road,Boston,MA,02138-7190,10/23/2008 23:18:06
6499,(123) 123-7816,3259,New Pike Road,Trenton,NJ,8600,10/25/2008 23:18:06
6501,(123) 123-7817,3260,Pine Place,Albany,NY,12200-2837,10/27/2008 23:18:06
6503,(123) 123-7818,3261,Race Track Road,Harrisburg,PA,17100,10/29/2008 23:18:06
6505,(123) 123-7819,3262,Tamarack Road,Salt Lake City,UT,84100,10/31/2008 23:18:06
6507,(123) 123-7820,3263,Valley Road,Olympia,WA,98507,11/02/2008 23:18:06
6509,(123) 123-7821,3264,Apple Lane,Juneau,AK,99801,11/04/2008 23:18:06
6511,(123) 123-7822,3265,Cannery Row,Phoenix,AZ,85011,11/06/2008 23:18:06
6513,(123) 123-7823,3266,Elm Street,Denver,CO,80201,11/08/2008 23:18:06
6515,(123) 123-7824,3267,Goshen Road,Tallahassee,FL,32301,11/10/2008 23:18:06
6517,(123) 123-7825,3268,Island Drive,Honolulu,HI,96800-3017,11/12/2008 23:18:06
6519,(123) 123-7826,3269,King Street,Baton Rouge,LA,70800,11/14/2008 23:18:06
6521,(123) 123-7827,3270,Maple Street,Annapolis,MD,21400,11/16/2008 23:18:06
6523,(123) 123-7828,3271,Oak Drive,Carson City,NV,89701,11/18/2008 23:18:06
6525,(123) 123-7829,3272,Queen Ann Drive,Salem,OR,97301,11/20/2008 23:18:06
6527,(123) 123-7830,3273,Stoney Way,Austin,TX,73301,11/22/2008 23:18:06
6529,(123) 123-7831,3274,University Lane,Richmond,VA,23173-1823,11/24/2008 23:18:06
6531,(123) 123-7832,3275,Willow Road,Charleston,WV,25300,11/26/2008 23:18:06
6533,(123) 123-7833,3276,Bowery Estates,Montgomery,AL,36100,11/28/2008 23:18:06
6535,(123) 123-7834,3277,Dogwood Drive,Sacramento,CA,94203,11/30/2008 23:18:06
6537,(123) 123-7835,3278,Fir Street,Washington,DC,20510-0001,12/02/2008 23:18:06
6539,(123) 123-7836,3279,The Highlands,Atlanta,GA,30026,12/04/2008 23:18:06
6541,(123) 123-7837,3280,James Road,Springfield,IL,62700,12/06/2008 23:18:06
6543,(123) 123-7838,3281,Larch Mont Road,Boston,MA,02138-7190,12/08/2008 23:18:06
6545,(123) 123-7839,3282,New Pike Road,Trenton,NJ,8600,12/10/2008 23:18:06
6547,(123) 123-7840,3283,Pine Place,Albany,NY,12200-2837,12/12/2008 23:18:06
6549,(123) 123-7841,3284,Race Track Road,Harrisburg,PA,17100,12/14/2008 23:18:06
6551,(123) 123-7842,3285,Tamarack Road,Salt Lake City,UT,84100,12/16/2008 23:18:06
6553,(123) 123-7843,3286,Valley Road,Olympia,WA,98507,12/18/2008 23:18:06
6555,(123) 123-7844,3287,Apple Lane,Juneau,AK,99801,12/20/2008 23:18:06
6557,(123) 123-7845,3288,Cannery Row,Phoenix,AZ,85011,12/22/2008 23:18:06
6559,(123) 123-7846,3289,Elm Street,Denver,CO,80201,12/24/2008 23:18:06
6561,(123) 123-7847,3290,Goshen Road,Tallahassee,FL,32301,12/26/2008 23:18:06
6563,(123) 123-7848,3291,Island Drive,Honolulu,HI,96800-3017,12/28/2008 23:18:06
6565,(123) 123-7849,3292,King Street,Baton Rouge,LA,70800,12/30/2008 23:18:06
6567,(123) 123-7850,3293,Maple Street,Annapolis,MD,21400,01/01/2009 23:18:06
6569,(123) 123-7851,3294,Oak Drive,Carson City,NV,89701,01/03/2009 23:18:06
6571,(123) 123-7852,3295,Queen Ann Drive,Salem,OR,97301,01/06/2008 23:18:06
6573,(123) 123-7853,3296,Stoney Way,Austin,TX,73301,01/08/2008 23:18:06
6575,(123) 123-7854,3297,University Lane,Richmond,VA,23173-1823,01/10/2008 23:18:06
6577,(123) 123-7855,3298,Willow Road,Charleston,WV,25300,01/12/2008 23:18:06
6579,(123) 123-7856,3299,Bowery Estates,Montgomery,AL,36100,1/14/2008 23:18:06
6581,(123) 123-7857,3300,Dogwood Drive,Sacramento,CA,94203,1/16/2008 23:18:06
6583,(123) 123-7858,3301,Fir Street,Washington,DC,20510-0001,1/18/2008 23:18:06
6585,(123) 123-7859,3302,The Highlands,Atlanta,GA,30026,1/20/2008 23:18:06
6587,(123) 123-7860,3303,James Road,Springfield,IL,62700,1/22/2008 23:18:06
6589,(123) 123-7861,3304,Larch Mont Road,Boston,MA,02138-7190,1/24/2008 23:18:06
6591,(123) 123-7862,3305,New Pike Road,Trenton,NJ,8600,1/26/2008 23:18:06
6593,(123) 123-7863,3306,Pine Place,Albany,NY,12200-2837,1/28/2008 23:18:06
6595,(123) 123-7864,3307,Race Track Road,Harrisburg,PA,17100,1/30/2008 23:18:06
6597,(123) 123-7865,3308,Tamarack Road,Salt Lake City,UT,84100,02/01/2008 23:18:06
6599,(123) 123-7866,3309,Valley Road,Olympia,WA,98507,02/03/2008 23:18:06
6601,(123) 123-7867,3310,Apple Lane,Juneau,AK,99801,02/05/2008 23:18:06
6603,(123) 123-7868,3311,Cannery Row,Phoenix,AZ,85011,02/07/2008 23:18:06
6605,(123) 123-7869,3312,Elm Street,Denver,CO,80201,02/09/2008 23:18:06
6607,(123) 123-7870,3313,Goshen Road,Tallahassee,FL,32301,02/11/2008 23:18:06
6609,(123) 123-7871,3314,Island Drive,Honolulu,HI,96800-3017,2/13/2008 23:18:06
6611,(123) 123-7872,3315,King Street,Baton Rouge,LA,70800,2/15/2008 23:18:06
6613,(123) 123-7873,3316,Maple Street,Annapolis,MD,21400,2/17/2008 23:18:06
6615,(123) 123-7874,3317,Oak Drive,Carson City,NV,89701,2/19/2008 23:18:06
6617,(123) 123-7875,3318,Queen Ann Drive,Salem,OR,97301,2/21/2008 23:18:06
6619,(123) 123-7876,3319,Stoney Way,Austin,TX,73301,2/23/2008 23:18:06
6621,(123) 123-7877,3320,University Lane,Richmond,VA,23173-1823,2/25/2008 23:18:06
6623,(123) 123-7878,3321,Willow Road,Charleston,WV,25300,2/27/2008 23:18:06
6625,(123) 123-7879,3322,Bowery Estates,Montgomery,AL,36100,2/29/2008 23:18:06
6627,(123) 123-7880,3323,Dogwood Drive,Sacramento,CA,94203,03/02/2008 23:18:06
6629,(123) 123-7881,3324,Fir Street,Washington,DC,20510-0001,03/04/2008 23:18:06
6631,(123) 123-7882,3325,The Highlands,Atlanta,GA,30026,03/06/2008 23:18:06
6633,(123) 123-7883,3326,James Road,Springfield,IL,62700,03/08/2008 23:18:06
6635,(123) 123-7884,3327,Larch Mont Road,Boston,MA,02138-7190,03/10/2008 23:18:06
6637,(123) 123-7885,3328,New Pike Road,Trenton,NJ,8600,03/12/2008 23:18:06
6639,(123) 123-7886,3329,Pine Place,Albany,NY,12200-2837,3/14/2008 23:18:06
6641,(123) 123-7887,3330,Race Track Road,Harrisburg,PA,17100,3/16/2008 23:18:06
6643,(123) 123-7888,3331,Tamarack Road,Salt Lake City,UT,84100,3/18/2008 23:18:06
6645,(123) 123-7889,3332,Valley Road,Olympia,WA,98507,3/20/2008 23:18:06
6647,(123) 123-7890,3333,Apple Lane,Juneau,AK,99801,3/22/2008 23:18:06
6649,(123) 123-7891,3334,Cannery Row,Phoenix,AZ,85011,3/24/2008 23:18:06
6651,(123) 123-7892,3335,Elm Street,Denver,CO,80201,3/26/2008 23:18:06
6653,(123) 123-7893,3336,Goshen Road,Tallahassee,FL,32301,3/28/2008 23:18:06
6655,(123) 123-7894,3337,Island Drive,Honolulu,HI,96800-3017,3/30/2008 23:18:06
6657,(123) 123-7895,3338,King Street,Baton Rouge,LA,70800,04/01/2008 23:18:06
6659,(123) 123-7896,3339,Maple Street,Annapolis,MD,21400,04/03/2008 23:18:06
6661,(123) 123-7897,3340,Oak Drive,Carson City,NV,89701,04/05/2008 23:18:06
6663,(123) 123-7898,3341,Queen Ann Drive,Salem,OR,97301,04/07/2008 23:18:06
6665,(123) 123-7899,3342,Stoney Way,Austin,TX,73301,04/09/2008 23:18:06
6667,(123) 123-7900,3343,University Lane,Richmond,VA,23173-1823,04/11/2008 23:18:06
6669,(123) 123-7901,3344,Willow Road,Charleston,WV,25300,4/13/2008 23:18:06
6671,(123) 123-7902,3345,Bowery Estates,Montgomery,AL,36100,4/15/2008 23:18:06
6673,(123) 123-7903,3346,Dogwood Drive,Sacramento,CA,94203,4/17/2008 23:18:06
6675,(123) 123-7904,3347,Fir Street,Washington,DC,20510-0001,4/19/2008 23:18:06
6677,(123) 123-7905,3348,The Highlands,Atlanta,GA,30026,4/21/2008 23:18:06
6679,(123) 123-7906,3349,James Road,Springfield,IL,62700,4/23/2008 23:18:06
6681,(123) 123-7907,3350,Larch Mont Road,Boston,MA,02138-7190,4/25/2008 23:18:06
6683,(123) 123-7908,3351,New Pike Road,Trenton,NJ,8600,4/27/2008 23:18:06
6685,(123) 123-7909,3352,Pine Place,Albany,NY,12200-2837,4/29/2008 23:18:06
6687,(123) 123-7910,3353,Race Track Road,Harrisburg,PA,17100,05/01/2008 23:18:06
6689,(123) 123-7911,3354,Tamarack Road,Salt Lake City,UT,84100,05/03/2008 23:18:06
6691,(123) 123-7912,3355,Valley Road,Olympia,WA,98507,05/05/2008 23:18:06
6693,(123) 123-7913,3356,Apple Lane,Juneau,AK,99801,05/07/2008 23:18:06
6695,(123) 123-7914,3357,Cannery Row,Phoenix,AZ,85011,05/09/2008 23:18:06
6697,(123) 123-7915,3358,Elm Street,Denver,CO,80201,05/11/2008 23:18:06
6699,(123) 123-7916,3359,Goshen Road,Tallahassee,FL,32301,5/13/2008 23:18:06
6701,(123) 123-7917,3360,Island Drive,Honolulu,HI,96800-3017,5/15/2008 23:18:06
6703,(123) 123-7918,3361,King Street,Baton Rouge,LA,70800,5/17/2008 23:18:06
6705,(123) 123-7919,3362,Maple Street,Annapolis,MD,21400,5/19/2008 23:18:06
6707,(123) 123-7920,3363,Oak Drive,Carson City,NV,89701,5/21/2008 23:18:06
6709,(123) 123-7921,3364,Queen Ann Drive,Salem,OR,97301,5/23/2008 23:18:06
6711,(123) 123-7922,3365,Stoney Way,Austin,TX,73301,5/25/2008 23:18:06
6713,(123) 123-7923,3366,University Lane,Richmond,VA,23173-1823,5/27/2008 23:18:06
6715,(123) 123-7924,3367,Willow Road,Charleston,WV,25300,5/29/2008 23:18:06
6717,(123) 123-7925,3368,Bowery Estates,Montgomery,AL,36100,5/31/2008 23:18:06
6719,(123) 123-7926,3369,Dogwood Drive,Sacramento,CA,94203,06/02/2008 23:18:06
6721,(123) 123-7927,3370,Fir Street,Washington,DC,20510-0001,06/04/2008 23:18:06
6723,(123) 123-7928,3371,The Highlands,Atlanta,GA,30026,06/06/2008 23:18:06
6725,(123) 123-7929,3372,James Road,Springfield,IL,62700,06/08/2008 23:18:06
6727,(123) 123-7930,3373,Larch Mont Road,Boston,MA,02138-7190,06/10/2008 23:18:06
6729,(123) 123-7931,3374,New Pike Road,Trenton,NJ,8600,06/12/2008 23:18:06
6731,(123) 123-7932,3375,Pine Place,Albany,NY,12200-2837,6/14/2008 23:18:06
6733,(123) 123-7933,3376,Race Track Road,Harrisburg,PA,17100,6/16/2008 23:18:06
6735,(123) 123-7934,3377,Tamarack Road,Salt Lake City,UT,84100,6/18/2008 23:18:06
6737,(123) 123-7935,3378,Valley Road,Olympia,WA,98507,6/20/2008 23:18:06
6739,(123) 123-7936,3379,Apple Lane,Juneau,AK,99801,6/22/2008 23:18:06
6741,(123) 123-7937,3380,Cannery Row,Phoenix,AZ,85011,6/24/2008 23:18:06
6743,(123) 123-7938,3381,Elm Street,Denver,CO,80201,6/26/2008 23:18:06
6745,(123) 123-7939,3382,Goshen Road,Tallahassee,FL,32301,6/28/2008 23:18:06
6747,(123) 123-7940,3383,Island Drive,Honolulu,HI,96800-3017,6/30/2008 23:18:06
6749,(123) 123-7941,3384,King Street,Baton Rouge,LA,70800,07/02/2008 23:18:06
6751,(123) 123-7942,3385,Maple Street,Annapolis,MD,21400,07/04/2008 23:18:06
6753,(123) 123-7943,3386,Oak Drive,Carson City,NV,89701,07/06/2008 23:18:06
6755,(123) 123-7944,3387,Queen Ann Drive,Salem,OR,97301,07/08/2008 23:18:06
6757,(123) 123-7945,3388,Stoney Way,Austin,TX,73301,07/10/2008 23:18:06
6759,(123) 123-7946,3389,University Lane,Richmond,VA,23173-1823,07/12/2008 23:18:06
6761,(123) 123-7947,3390,Willow Road,Charleston,WV,25300,7/14/2008 23:18:06
6763,(123) 123-7948,3391,Bowery Estates,Montgomery,AL,36100,7/16/2008 23:18:06
6765,(123) 123-7949,3392,Dogwood Drive,Sacramento,CA,94203,7/18/2008 23:18:06
6767,(123) 123-7950,3393,Fir Street,Washington,DC,20510-0001,7/20/2008 23:18:06
6769,(123) 123-7951,3394,The Highlands,Atlanta,GA,30026,7/22/2008 23:18:06
6771,(123) 123-7952,3395,James Road,Springfield,IL,62700,7/24/2008 23:18:06
6773,(123) 123-7953,3396,Larch Mont Road,Boston,MA,02138-7190,7/26/2008 23:18:06
6775,(123) 123-7954,3397,New Pike Road,Trenton,NJ,8600,7/28/2008 23:18:06
6777,(123) 123-7955,3398,Pine Place,Albany,NY,12200-2837,7/30/2008 23:18:06
6779,(123) 123-7956,3399,Race Track Road,Harrisburg,PA,17100,08/01/2008 23:18:06
6781,(123) 123-7957,3400,Tamarack Road,Salt Lake City,UT,84100,08/03/2008 23:18:06
6783,(123) 123-7958,3401,Valley Road,Olympia,WA,98507,08/05/2008 23:18:06
6785,(123) 123-7959,3402,Apple Lane,Juneau,AK,99801,08/07/2008 23:18:06
6787,(123) 123-7960,3403,Cannery Row,Phoenix,AZ,85011,08/09/2008 23:18:06
6789,(123) 123-7961,3404,Elm Street,Denver,CO,80201,08/11/2008 23:18:06
6791,(123) 123-7962,3405,Goshen Road,Tallahassee,FL,32301,8/13/2008 23:18:06
6793,(123) 123-7963,3406,Island Drive,Honolulu,HI,96800-3017,8/15/2008 23:18:06
6795,(123) 123-7964,3407,King Street,Baton Rouge,LA,70800,8/17/2008 23:18:06
6797,(123) 123-7965,3408,Maple Street,Annapolis,MD,21400,8/19/2008 23:18:06
6799,(123) 123-7966,3409,Oak Drive,Carson City,NV,89701,8/21/2008 23:18:06
6801,(123) 123-7967,3410,Queen Ann Drive,Salem,OR,97301,8/23/2008 23:18:06
6803,(123) 123-7968,3411,Stoney Way,Austin,TX,73301,8/25/2008 23:18:06
6805,(123) 123-7969,3412,University Lane,Richmond,VA,23173-1823,8/27/2008 23:18:06
6807,(123) 123-7970,3413,Willow Road,Charleston,WV,25300,8/29/2008 23:18:06
6809,(123) 123-7971,3414,Bowery Estates,Montgomery,AL,36100,8/31/2008 23:18:06
6811,(123) 123-7972,3415,Dogwood Drive,Sacramento,CA,94203,09/02/2008 23:18:06
6813,(123) 123-7973,3416,Fir Street,Washington,DC,20510-0001,09/04/2008 23:18:06
6815,(123) 123-7974,3417,The Highlands,Atlanta,GA,30026,09/06/2008 23:18:06
6817,(123) 123-7975,3418,James Road,Springfield,IL,62700,09/08/2008 23:18:06
6819,(123) 123-7976,3419,Larch Mont Road,Boston,MA,02138-7190,09/10/2008 23:18:06
6821,(123) 123-7977,3420,New Pike Road,Trenton,NJ,8600,09/12/2008 23:18:06
6823,(123) 123-7978,3421,Pine Place,Albany,NY,12200-2837,9/14/2008 23:18:06
6825,(123) 123-7979,3422,Race Track Road,Harrisburg,PA,17100,9/16/2008 23:18:06
6827,(123) 123-7980,3423,Tamarack Road,Salt Lake City,UT,84100,9/18/2008 23:18:06
6829,(123) 123-7981,3424,Valley Road,Olympia,WA,98507,9/20/2008 23:18:06
6831,(123) 123-7982,3425,Apple Lane,Juneau,AK,99801,9/22/2008 23:18:06
6833,(123) 123-7983,3426,Cannery Row,Phoenix,AZ,85011,9/24/2008 23:18:06
6835,(123) 123-7984,3427,Elm Street,Denver,CO,80201,9/26/2008 23:18:06
6837,(123) 123-7985,3428,Goshen Road,Tallahassee,FL,32301,9/28/2008 23:18:06
6839,(123) 123-7986,3429,Island Drive,Honolulu,HI,96800-3017,9/30/2008 23:18:06
6841,(123) 123-7987,3430,King Street,Baton Rouge,LA,70800,10/02/2008 23:18:06
6843,(123) 123-7988,3431,Maple Street,Annapolis,MD,21400,10/04/2008 23:18:06
6845,(123) 123-7989,3432,Oak Drive,Carson City,NV,89701,10/06/2008 23:18:06
6847,(123) 123-7990,3433,Queen Ann Drive,Salem,OR,97301,10/08/2008 23:18:06
6849,(123) 123-7991,3434,Stoney Way,Austin,TX,73301,10/10/2008 23:18:06
6851,(123) 123-7992,3435,University Lane,Richmond,VA,23173-1823,10/12/2008 23:18:06
6853,(123) 123-7993,3436,Willow Road,Charleston,WV,25300,10/14/2008 23:18:06
6855,(123) 123-7994,3437,Bowery Estates,Montgomery,AL,36100,10/16/2008 23:18:06
6857,(123) 123-7995,3438,Dogwood Drive,Sacramento,CA,94203,10/18/2008 23:18:06
6859,(123) 123-7996,3439,Fir Street,Washington,DC,20510-0001,10/20/2008 23:18:06
6861,(123) 123-7997,3440,The Highlands,Atlanta,GA,30026,10/22/2008 23:18:06
6863,(123) 123-7998,3441,James Road,Springfield,IL,62700,10/24/2008 23:18:06
6865,(123) 123-7999,3442,Larch Mont Road,Boston,MA,02138-7190,10/26/2008 23:18:06
6867,(123) 123-8000,3443,New Pike Road,Trenton,NJ,8600,10/28/2008 23:18:06
6869,(123) 123-8001,3444,Pine Place,Albany,NY,12200-2837,10/30/2008 23:18:06
6871,(123) 123-8002,3445,Race Track Road,Harrisburg,PA,17100,11/01/2008 23:18:06
6873,(123) 123-8003,3446,Tamarack Road,Salt Lake City,UT,84100,11/03/2008 23:18:06
6875,(123) 123-8004,3447,Valley Road,Olympia,WA,98507,11/05/2008 23:18:06
6877,(123) 123-8005,3448,Apple Lane,Juneau,AK,99801,11/07/2008 23:18:06
6879,(123) 123-8006,3449,Cannery Row,Phoenix,AZ,85011,11/09/2008 23:18:06
6881,(123) 123-8007,3450,Elm Street,Denver,CO,80201,11/11/2008 23:18:06
6883,(123) 123-8008,3451,Goshen Road,Tallahassee,FL,32301,11/13/2008 23:18:06
6885,(123) 123-8009,3452,Island Drive,Honolulu,HI,96800-3017,11/15/2008 23:18:06
6887,(123) 123-8010,3453,King Street,Baton Rouge,LA,70800,11/17/2008 23:18:06
6889,(123) 123-8011,3454,Maple Street,Annapolis,MD,21400,11/19/2008 23:18:06
6891,(123) 123-8012,3455,Oak Drive,Carson City,NV,89701,11/21/2008 23:18:06
6893,(123) 123-8013,3456,Queen Ann Drive,Salem,OR,97301,11/23/2008 23:18:06
6895,(123) 123-8014,3457,Stoney Way,Austin,TX,73301,11/25/2008 23:18:06
6897,(123) 123-8015,3458,University Lane,Richmond,VA,23173-1823,11/27/2008 23:18:06
6899,(123) 123-8016,3459,Willow Road,Charleston,WV,25300,11/29/2008 23:18:06
6901,(123) 123-8017,3460,Bowery Estates,Montgomery,AL,36100,12/01/2008 23:18:06
6903,(123) 123-8018,3461,Dogwood Drive,Sacramento,CA,94203,12/03/2008 23:18:06
6905,(123) 123-8019,3462,Fir Street,Washington,DC,20510-0001,12/05/2008 23:18:06
6907,(123) 123-8020,3463,The Highlands,Atlanta,GA,30026,12/07/2008 23:18:06
